VARIABLE	K	M	STATISTIC	VALUE
AWNC	6	160	min_original	0
AWNC	6	160	max_original	2.39333e+08
AWNC	6	160	mean_original	4.48514e+06
AWNC	6	160	std_original	1.18331e+07
AWNC	6	160	min_reconstructed	-7.12527e+06
AWNC	6	160	max_reconstructed	2.37255e+08
AWNC	6	160	mean_reconstructed	4.48514e+06
AWNC	6	160	std_reconstructed	1.18196e+07
AWNC	6	160	max_error	0.121661
AWNC	6	160	rms_error	0.00235992
AWNC	6	160	correlation	0.99886
AWNC	6	160	srr	4.38892
AWNC	6	160	precisionbits	2.03906
DTCOND	6	160	min_original	-0.000169804
DTCOND	6	160	max_original	0.000340467
DTCOND	6	160	mean_original	4.87043e-06
DTCOND	6	160	std_original	1.46683e-05
DTCOND	6	160	min_reconstructed	-0.000178454
DTCOND	6	160	max_reconstructed	0.000337851
DTCOND	6	160	mean_reconstructed	4.87043e-06
DTCOND	6	160	std_reconstructed	1.46478e-05
DTCOND	6	160	max_error	0.0405186
DTCOND	6	160	rms_error	0.00151803
DTCOND	6	160	correlation	0.998605
DTCOND	6	160	srr	4.24309
DTCOND	6	160	precisionbits	3.62527
V	6	160	min_original	-21.459
V	6	160	max_original	23.0733
V	6	160	mean_original	0.0107813
V	6	160	std_original	2.24094
V	6	160	min_reconstructed	-21.379
V	6	160	max_reconstructed	23.172
V	6	160	mean_reconstructed	0.0107813
V	6	160	std_reconstructed	2.24008
V	6	160	max_error	0.0301471
V	6	160	rms_error	0.00139349
V	6	160	correlation	0.999617
V	6	160	srr	5.17441
V	6	160	precisionbits	4.05183
CONCLD	6	160	min_original	0
CONCLD	6	160	max_original	0.234965
CONCLD	6	160	mean_original	0.0175247
CONCLD	6	160	std_original	0.0298164
CONCLD	6	160	min_reconstructed	-0.00341163
CONCLD	6	160	max_reconstructed	0.232458
CONCLD	6	160	mean_reconstructed	0.0175247
CONCLD	6	160	std_reconstructed	0.0298118
CONCLD	6	160	max_error	0.0811051
CONCLD	6	160	rms_error	0.0022272
CONCLD	6	160	correlation	0.999846
CONCLD	6	160	srr	5.83228
CONCLD	6	160	precisionbits	2.62406
AWNI	6	160	min_original	0
AWNI	6	160	max_original	260675
AWNI	6	160	mean_original	3431.19
AWNI	6	160	std_original	8970.07
AWNI	6	160	min_reconstructed	-7283.33
AWNI	6	160	max_reconstructed	257538
AWNI	6	160	mean_reconstructed	3431.19
AWNI	6	160	std_reconstructed	8957.03
AWNI	6	160	max_error	0.0986704
AWNI	6	160	rms_error	0.00185519
AWNI	6	160	correlation	0.998546
AWNI	6	160	srr	4.21323
AWNI	6	160	precisionbits	2.34124
CMFDQR	6	160	min_original	0
CMFDQR	6	160	max_original	3.54263e-08
CMFDQR	6	160	mean_original	3.44481e-10
CMFDQR	6	160	std_original	1.46611e-09
CMFDQR	6	160	min_reconstructed	-9.55464e-10
CMFDQR	6	160	max_reconstructed	3.45119e-08
CMFDQR	6	160	mean_reconstructed	3.44481e-10
CMFDQR	6	160	std_reconstructed	1.46452e-09
CMFDQR	6	160	max_error	0.182935
CMFDQR	6	160	rms_error	0.00192694
CMFDQR	6	160	correlation	0.998915
CMFDQR	6	160	srr	4.42471
CMFDQR	6	160	precisionbits	1.45059
NUMLIQ	6	160	min_original	0
NUMLIQ	6	160	max_original	1.10291e+08
NUMLIQ	6	160	mean_original	1.52682e+06
NUMLIQ	6	160	std_original	4.06015e+06
NUMLIQ	6	160	min_reconstructed	-3.48391e+06
NUMLIQ	6	160	max_reconstructed	1.07957e+08
NUMLIQ	6	160	mean_reconstructed	1.52682e+06
NUMLIQ	6	160	std_reconstructed	4.05127e+06
NUMLIQ	6	160	max_error	0.103672
NUMLIQ	6	160	rms_error	0.00243275
NUMLIQ	6	160	correlation	0.997814
NUMLIQ	6	160	srr	3.91956
NUMLIQ	6	160	precisionbits	2.2699
ICWMR	6	160	min_original	0
ICWMR	6	160	max_original	0.000449792
ICWMR	6	160	mean_original	1.52678e-05
ICWMR	6	160	std_original	3.66208e-05
ICWMR	6	160	min_reconstructed	-9.36588e-06
ICWMR	6	160	max_reconstructed	0.000461922
ICWMR	6	160	mean_reconstructed	1.52678e-05
ICWMR	6	160	std_reconstructed	3.66076e-05
ICWMR	6	160	max_error	0.085527
ICWMR	6	160	rms_error	0.0021805
ICWMR	6	160	correlation	0.999641
ICWMR	6	160	srr	5.22261
ICWMR	6	160	precisionbits	2.54748
H2SO4	6	160	min_original	1.81269e-17
H2SO4	6	160	max_original	9.24223e-12
H2SO4	6	160	mean_original	1.32776e-13
H2SO4	6	160	std_original	2.39386e-13
H2SO4	6	160	min_reconstructed	-2.71039e-13
H2SO4	6	160	max_reconstructed	9.29766e-12
H2SO4	6	160	mean_reconstructed	1.32776e-13
H2SO4	6	160	std_reconstructed	2.38514e-13
H2SO4	6	160	max_error	0.160464
H2SO4	6	160	rms_error	0.00220872
H2SO4	6	160	correlation	0.996358
H2SO4	6	160	srr	3.55175
H2SO4	6	160	precisionbits	1.63968
LCLOUD	6	160	min_original	6.93889e-18
LCLOUD	6	160	max_original	0.594302
LCLOUD	6	160	mean_original	0.0419948
LCLOUD	6	160	std_original	0.0731716
LCLOUD	6	160	min_reconstructed	-0.0146942
LCLOUD	6	160	max_reconstructed	0.595121
LCLOUD	6	160	mean_reconstructed	0.0419948
LCLOUD	6	160	std_reconstructed	0.0731532
LCLOUD	6	160	max_error	0.0594775
LCLOUD	6	160	rms_error	0.00275876
LCLOUD	6	160	correlation	0.999749
LCLOUD	6	160	srr	5.47992
LCLOUD	6	160	precisionbits	3.07151
ncl_a3	6	160	min_original	1.98896e-21
ncl_a3	6	160	max_original	4.03007e-08
ncl_a3	6	160	mean_original	2.65457e-09
ncl_a3	6	160	std_original	5.98545e-09
ncl_a3	6	160	min_reconstructed	-7.14826e-10
ncl_a3	6	160	max_reconstructed	4.04503e-08
ncl_a3	6	160	mean_reconstructed	2.65457e-09
ncl_a3	6	160	std_reconstructed	5.98512e-09
ncl_a3	6	160	max_error	0.0773882
ncl_a3	6	160	rms_error	0.00154912
ncl_a3	6	160	correlation	0.999946
ncl_a3	6	160	srr	6.58306
ncl_a3	6	160	precisionbits	2.69174
ncl_a2	6	160	min_original	1.87074e-17
ncl_a2	6	160	max_original	1.61144e-11
ncl_a2	6	160	mean_original	4.98638e-13
ncl_a2	6	160	std_original	1.41688e-12
ncl_a2	6	160	min_reconstructed	-2.65549e-13
ncl_a2	6	160	max_reconstructed	1.61459e-11
ncl_a2	6	160	mean_reconstructed	4.98638e-13
ncl_a2	6	160	std_reconstructed	1.41672e-12
ncl_a2	6	160	max_error	0.0532718
ncl_a2	6	160	rms_error	0.00132614
ncl_a2	6	160	correlation	0.999886
ncl_a2	6	160	srr	6.05099
ncl_a2	6	160	precisionbits	3.23048
ncl_a1	6	160	min_original	1.72758e-14
ncl_a1	6	160	max_original	3.30491e-09
ncl_a1	6	160	mean_original	1.95335e-10
ncl_a1	6	160	std_original	3.79219e-10
ncl_a1	6	160	min_reconstructed	-2.79414e-11
ncl_a1	6	160	max_reconstructed	3.23331e-09
ncl_a1	6	160	mean_reconstructed	1.95335e-10
ncl_a1	6	160	std_reconstructed	3.79189e-10
ncl_a1	6	160	max_error	0.0547861
ncl_a1	6	160	rms_error	0.00142882
ncl_a1	6	160	correlation	0.999922
ncl_a1	6	160	srr	6.32746
ncl_a1	6	160	precisionbits	3.19005
ICLDIWP	6	160	min_original	0
ICLDIWP	6	160	max_original	0.0950541
ICLDIWP	6	160	mean_original	0.00110906
ICLDIWP	6	160	std_original	0.00350802
ICLDIWP	6	160	min_reconstructed	-0.00226786
ICLDIWP	6	160	max_reconstructed	0.0931906
ICLDIWP	6	160	mean_reconstructed	0.00110906
ICLDIWP	6	160	std_reconstructed	0.00350541
ICLDIWP	6	160	max_error	0.091056
ICLDIWP	6	160	rms_error	0.00142161
ICLDIWP	6	160	correlation	0.999258
ICLDIWP	6	160	srr	4.69824
ICLDIWP	6	160	precisionbits	2.4571
SL	6	160	min_original	239513
SL	6	160	max_original	608619
SL	6	160	mean_original	354188
SL	6	160	std_original	78818
SL	6	160	min_reconstructed	240161
SL	6	160	max_reconstructed	609392
SL	6	160	mean_reconstructed	354188
SL	6	160	std_reconstructed	78817.8
SL	6	160	max_error	0.023568
SL	6	160	rms_error	0.000417494
SL	6	160	correlation	0.999998
SL	6	160	srr	8.99852
SL	6	160	precisionbits	4.40702
ICLDTWP	6	160	min_original	8.67362e-19
ICLDTWP	6	160	max_original	0.207316
ICLDTWP	6	160	mean_original	0.00628382
ICLDTWP	6	160	std_original	0.0135679
ICLDTWP	6	160	min_reconstructed	-0.00397826
ICLDTWP	6	160	max_reconstructed	0.210661
ICLDTWP	6	160	mean_reconstructed	0.00628382
ICLDTWP	6	160	std_reconstructed	0.013563
ICLDTWP	6	160	max_error	0.062522
ICLDTWP	6	160	rms_error	0.00177491
ICLDTWP	6	160	correlation	0.999632
ICLDTWP	6	160	srr	5.20448
ICLDTWP	6	160	precisionbits	2.99949
so4_a1	6	160	min_original	1.05459e-13
so4_a1	6	160	max_original	7.74072e-09
so4_a1	6	160	mean_original	2.88004e-10
so4_a1	6	160	std_original	5.39813e-10
so4_a1	6	160	min_reconstructed	-3.64642e-11
so4_a1	6	160	max_reconstructed	7.68912e-09
so4_a1	6	160	mean_reconstructed	2.88004e-10
so4_a1	6	160	std_reconstructed	5.39661e-10
so4_a1	6	160	max_error	0.0496602
so4_a1	6	160	rms_error	0.00165292
so4_a1	6	160	correlation	0.999719
so4_a1	6	160	srr	5.39885
so4_a1	6	160	precisionbits	3.33177
so4_a2	6	160	min_original	3.03918e-14
so4_a2	6	160	max_original	6.92143e-10
so4_a2	6	160	mean_original	8.88842e-12
so4_a2	6	160	std_original	8.45485e-12
so4_a2	6	160	min_reconstructed	-1.12794e-11
so4_a2	6	160	max_reconstructed	6.82463e-10
so4_a2	6	160	mean_reconstructed	8.88842e-12
so4_a2	6	160	std_reconstructed	8.40877e-12
so4_a2	6	160	max_error	0.0874272
so4_a2	6	160	rms_error	0.00127364
so4_a2	6	160	correlation	0.99455
so4_a2	6	160	srr	3.26174
so4_a2	6	160	precisionbits	2.51577
so4_a3	6	160	min_original	1.39714e-18
so4_a3	6	160	max_original	6.22364e-10
so4_a3	6	160	mean_original	6.56969e-12
so4_a3	6	160	std_original	2.5158e-11
so4_a3	6	160	min_reconstructed	-7.04769e-12
so4_a3	6	160	max_reconstructed	6.20888e-10
so4_a3	6	160	mean_reconstructed	6.56969e-12
so4_a3	6	160	std_reconstructed	2.51447e-11
so4_a3	6	160	max_error	0.0465885
so4_a3	6	160	rms_error	0.00131028
so4_a3	6	160	correlation	0.999475
so4_a3	6	160	srr	4.94724
so4_a3	6	160	precisionbits	3.42388
QRL	6	160	min_original	-9.41281e-05
QRL	6	160	max_original	2.64461e-05
QRL	6	160	mean_original	-1.72717e-05
QRL	6	160	std_original	1.18491e-05
QRL	6	160	min_reconstructed	-9.27724e-05
QRL	6	160	max_reconstructed	2.66904e-05
QRL	6	160	mean_reconstructed	-1.72717e-05
QRL	6	160	std_reconstructed	1.18461e-05
QRL	6	160	max_error	0.0916159
QRL	6	160	rms_error	0.00221699
QRL	6	160	correlation	0.999745
QRL	6	160	srr	5.47011
QRL	6	160	precisionbits	2.44826
QRS	6	160	min_original	1.30266e-06
QRS	6	160	max_original	8.68339e-05
QRS	6	160	mean_original	9.59774e-06
QRS	6	160	std_original	9.92573e-06
QRS	6	160	min_reconstructed	9.75936e-07
QRS	6	160	max_reconstructed	8.7515e-05
QRS	6	160	mean_reconstructed	9.59774e-06
QRS	6	160	std_reconstructed	9.92451e-06
QRS	6	160	max_error	0.0767924
QRS	6	160	rms_error	0.00181782
QRS	6	160	correlation	0.999877
QRS	6	160	srr	5.99637
QRS	6	160	precisionbits	2.70289
OMEGAT	6	160	min_original	-273.641
OMEGAT	6	160	max_original	201.497
OMEGAT	6	160	mean_original	-0.241871
OMEGAT	6	160	std_original	7.57238
OMEGAT	6	160	min_reconstructed	-275.821
OMEGAT	6	160	max_reconstructed	197.996
OMEGAT	6	160	mean_reconstructed	-0.241871
OMEGAT	6	160	std_reconstructed	7.55639
OMEGAT	6	160	max_error	0.0535815
OMEGAT	6	160	rms_error	0.00103514
OMEGAT	6	160	correlation	0.997888
OMEGAT	6	160	srr	3.9445
OMEGAT	6	160	precisionbits	3.22212
EXTINCT	6	160	min_original	1.05884e-11
EXTINCT	6	160	max_original	0.00257961
EXTINCT	6	160	mean_original	1.90591e-05
EXTINCT	6	160	std_original	4.32942e-05
EXTINCT	6	160	min_reconstructed	-1.26262e-05
EXTINCT	6	160	max_reconstructed	0.00247351
EXTINCT	6	160	mean_reconstructed	1.90591e-05
EXTINCT	6	160	std_reconstructed	4.32624e-05
EXTINCT	6	160	max_error	0.0722403
EXTINCT	6	160	rms_error	0.000642887
EXTINCT	6	160	correlation	0.999266
EXTINCT	6	160	srr	4.70631
EXTINCT	6	160	precisionbits	2.79105
CLOUD	6	160	min_original	1.38778e-17
CLOUD	6	160	max_original	0.895483
CLOUD	6	160	mean_original	0.112791
CLOUD	6	160	std_original	0.124784
CLOUD	6	160	min_reconstructed	-0.014027
CLOUD	6	160	max_reconstructed	0.907969
CLOUD	6	160	mean_reconstructed	0.112791
CLOUD	6	160	std_reconstructed	0.124757
CLOUD	6	160	max_error	0.0442594
CLOUD	6	160	rms_error	0.00292781
CLOUD	6	160	correlation	0.999779
CLOUD	6	160	srr	5.57274
CLOUD	6	160	precisionbits	3.49787
FREQR	6	160	min_original	0
FREQR	6	160	max_original	0.968037
FREQR	6	160	mean_original	0.0644614
FREQR	6	160	std_original	0.119078
FREQR	6	160	min_reconstructed	-0.0354333
FREQR	6	160	max_reconstructed	0.971207
FREQR	6	160	mean_reconstructed	0.0644614
FREQR	6	160	std_reconstructed	0.119053
FREQR	6	160	max_error	0.0814443
FREQR	6	160	rms_error	0.00252987
FREQR	6	160	correlation	0.999788
FREQR	6	160	srr	5.60357
FREQR	6	160	precisionbits	2.61804
SO2	6	160	min_original	3.78173e-17
SO2	6	160	max_original	2.89686e-08
SO2	6	160	mean_original	1.48396e-10
SO2	6	160	std_original	6.63667e-10
SO2	6	160	min_reconstructed	-5.49396e-10
SO2	6	160	max_reconstructed	2.85689e-08
SO2	6	160	mean_reconstructed	1.48396e-10
SO2	6	160	std_reconstructed	6.62443e-10
SO2	6	160	max_error	0.10131
SO2	6	160	rms_error	0.00139092
SO2	6	160	correlation	0.998155
SO2	6	160	srr	4.04186
SO2	6	160	precisionbits	2.30315
VT	6	160	min_original	-4583.83
VT	6	160	max_original	5018.16
VT	6	160	mean_original	3.6991
VT	6	160	std_original	524.52
VT	6	160	min_reconstructed	-4595.43
VT	6	160	max_reconstructed	5033.77
VT	6	160	mean_reconstructed	3.6991
VT	6	160	std_reconstructed	524.32
VT	6	160	max_error	0.0291491
VT	6	160	rms_error	0.00150813
VT	6	160	correlation	0.999619
VT	6	160	srr	5.17875
VT	6	160	precisionbits	4.1004
VU	6	160	min_original	-928.716
VU	6	160	max_original	931.203
VU	6	160	mean_original	-0.499133
VU	6	160	std_original	67.8689
VU	6	160	min_reconstructed	-937.213
VU	6	160	max_reconstructed	932.844
VU	6	160	mean_reconstructed	-0.499133
VU	6	160	std_reconstructed	67.8111
VU	6	160	max_error	0.0406132
VU	6	160	rms_error	0.00150542
VU	6	160	correlation	0.999149
VU	6	160	srr	4.59927
VU	6	160	precisionbits	3.62191
VV	6	160	min_original	0.551784
VV	6	160	max_original	1535.09
VV	6	160	mean_original	68.4764
VV	6	160	std_original	78.7074
VV	6	160	min_reconstructed	-21.3725
VV	6	160	max_reconstructed	1529.36
VV	6	160	mean_reconstructed	68.4764
VV	6	160	std_reconstructed	78.6274
VV	6	160	max_error	0.0441917
VV	6	160	rms_error	0.00231128
VV	6	160	correlation	0.998984
VV	6	160	srr	4.47193
VV	6	160	precisionbits	3.50008
U	6	160	min_original	-25.5835
U	6	160	max_original	54.481
U	6	160	mean_original	6.39345
U	6	160	std_original	12.1973
U	6	160	min_reconstructed	-25.9119
U	6	160	max_reconstructed	54.5303
U	6	160	mean_reconstructed	6.39345
U	6	160	std_reconstructed	12.1965
U	6	160	max_error	0.0250739
U	6	160	rms_error	0.00174754
U	6	160	correlation	0.999934
U	6	160	srr	6.44586
U	6	160	precisionbits	4.31767
CMFDT	6	160	min_original	-2.48298e-05
CMFDT	6	160	max_original	0.000243036
CMFDT	6	160	mean_original	5.91625e-06
CMFDT	6	160	std_original	1.69301e-05
CMFDT	6	160	min_reconstructed	-2.41488e-05
CMFDT	6	160	max_reconstructed	0.000236702
CMFDT	6	160	mean_reconstructed	5.91625e-06
CMFDT	6	160	std_reconstructed	1.69242e-05
CMFDT	6	160	max_error	0.0632044
CMFDT	6	160	rms_error	0.00165759
CMFDT	6	160	correlation	0.999656
CMFDT	6	160	srr	5.25285
CMFDT	6	160	precisionbits	2.98383
AQRAIN	6	160	min_original	0
AQRAIN	6	160	max_original	0.000228656
AQRAIN	6	160	mean_original	1.94794e-06
AQRAIN	6	160	std_original	4.64017e-06
AQRAIN	6	160	min_reconstructed	-6.66868e-06
AQRAIN	6	160	max_reconstructed	0.000225847
AQRAIN	6	160	mean_reconstructed	1.94794e-06
AQRAIN	6	160	std_reconstructed	4.63224e-06
AQRAIN	6	160	max_error	0.078436
AQRAIN	6	160	rms_error	0.00118638
AQRAIN	6	160	correlation	0.99829
AQRAIN	6	160	srr	4.09636
AQRAIN	6	160	precisionbits	2.67234
QT	6	160	min_original	1.24165e-06
QT	6	160	max_original	0.0185206
QT	6	160	mean_original	0.0025933
QT	6	160	std_original	0.00428874
QT	6	160	min_reconstructed	-3.70362e-05
QT	6	160	max_reconstructed	0.0185188
QT	6	160	mean_reconstructed	0.0025933
QT	6	160	std_reconstructed	0.00428869
QT	6	160	max_error	0.0273746
QT	6	160	rms_error	0.00107434
QT	6	160	correlation	0.999989
QT	6	160	srr	7.75193
QT	6	160	precisionbits	4.19102
dgnw_a02	6	160	min_original	2.33851e-08
dgnw_a02	6	160	max_original	8.80724e-08
dgnw_a02	6	160	mean_original	4.03716e-08
dgnw_a02	6	160	std_original	1.18482e-08
dgnw_a02	6	160	min_reconstructed	2.34553e-08
dgnw_a02	6	160	max_reconstructed	8.74747e-08
dgnw_a02	6	160	mean_reconstructed	4.03716e-08
dgnw_a02	6	160	std_reconstructed	1.18476e-08
dgnw_a02	6	160	max_error	0.0408153
dgnw_a02	6	160	rms_error	0.00193914
dgnw_a02	6	160	correlation	0.999944
dgnw_a02	6	160	srr	6.56155
dgnw_a02	6	160	precisionbits	3.61475
dgnw_a03	6	160	min_original	1.00006e-06
dgnw_a03	6	160	max_original	4.44914e-06
dgnw_a03	6	160	mean_original	1.5659e-06
dgnw_a03	6	160	std_original	6.79075e-07
dgnw_a03	6	160	min_reconstructed	9.66614e-07
dgnw_a03	6	160	max_reconstructed	4.45313e-06
dgnw_a03	6	160	mean_reconstructed	1.5659e-06
dgnw_a03	6	160	std_reconstructed	6.79017e-07
dgnw_a03	6	160	max_error	0.0748853
dgnw_a03	6	160	rms_error	0.00256891
dgnw_a03	6	160	correlation	0.999915
dgnw_a03	6	160	srr	6.26006
dgnw_a03	6	160	precisionbits	2.73917
SOAG	6	160	min_original	3.37808e-20
SOAG	6	160	max_original	2.14354e-09
SOAG	6	160	mean_original	2.86189e-11
SOAG	6	160	std_original	8.6735e-11
SOAG	6	160	min_reconstructed	-4.40747e-11
SOAG	6	160	max_reconstructed	2.14996e-09
SOAG	6	160	mean_reconstructed	2.86189e-11
SOAG	6	160	std_reconstructed	8.6692e-11
SOAG	6	160	max_error	0.0620151
SOAG	6	160	rms_error	0.00127496
SOAG	6	160	correlation	0.999503
SOAG	6	160	srr	4.9881
SOAG	6	160	precisionbits	3.01124
dgnw_a01	6	160	min_original	4.92289e-08
dgnw_a01	6	160	max_original	4.81925e-07
dgnw_a01	6	160	mean_original	1.66719e-07
dgnw_a01	6	160	std_original	7.7506e-08
dgnw_a01	6	160	min_reconstructed	4.9066e-08
dgnw_a01	6	160	max_reconstructed	4.79517e-07
dgnw_a01	6	160	mean_reconstructed	1.66719e-07
dgnw_a01	6	160	std_reconstructed	7.75019e-08
dgnw_a01	6	160	max_error	0.0347886
dgnw_a01	6	160	rms_error	0.00182816
dgnw_a01	6	160	correlation	0.999948
dgnw_a01	6	160	srr	6.61442
dgnw_a01	6	160	precisionbits	3.84524
QC	6	160	min_original	0
QC	6	160	max_original	8.70183e-08
QC	6	160	mean_original	1.93327e-09
QC	6	160	std_original	5.52514e-09
QC	6	160	min_reconstructed	-2.36127e-09
QC	6	160	max_reconstructed	8.65307e-08
QC	6	160	mean_reconstructed	1.93327e-09
QC	6	160	std_reconstructed	5.5226e-09
QC	6	160	max_error	0.14211
QC	6	160	rms_error	0.00192387
QC	6	160	correlation	0.999541
QC	6	160	srr	5.04453
QC	6	160	precisionbits	1.81492
CCN3	6	170	min_original	3.37544e-05
CCN3	6	170	max_original	1237.94
CCN3	6	170	mean_original	26.6431
CCN3	6	170	std_original	55.6838
CCN3	6	170	min_reconstructed	-7.37457
CCN3	6	170	max_reconstructed	1242.35
CCN3	6	170	mean_reconstructed	26.6431
CCN3	6	170	std_reconstructed	55.6665
CCN3	6	170	max_error	0.038944
CCN3	6	170	rms_error	0.00112086
CCN3	6	170	correlation	0.999689
CCN3	6	170	srr	5.32664
CCN3	6	170	precisionbits	3.68246
dst_a1	6	170	min_original	3.56598e-14
dst_a1	6	170	max_original	1.95292e-07
dst_a1	6	170	mean_original	6.50608e-10
dst_a1	6	170	std_original	3.33261e-09
dst_a1	6	170	min_reconstructed	-2.38146e-09
dst_a1	6	170	max_reconstructed	2.02521e-07
dst_a1	6	170	mean_reconstructed	6.50608e-10
dst_a1	6	170	std_reconstructed	3.32918e-09
dst_a1	6	170	max_error	0.0408078
dst_a1	6	170	rms_error	0.000773657
dst_a1	6	170	correlation	0.998972
dst_a1	6	170	srr	4.46318
dst_a1	6	170	precisionbits	3.61501
dst_a3	6	170	min_original	9.76073e-22
dst_a3	6	170	max_original	4.80757e-06
dst_a3	6	170	mean_original	8.21532e-09
dst_a3	6	170	std_original	5.82361e-08
dst_a3	6	170	min_reconstructed	-4.72591e-08
dst_a3	6	170	max_reconstructed	4.86945e-06
dst_a3	6	170	mean_reconstructed	8.21532e-09
dst_a3	6	170	std_reconstructed	5.81606e-08
dst_a3	6	170	max_error	0.0422338
dst_a3	6	170	rms_error	0.000616729
dst_a3	6	170	correlation	0.998703
dst_a3	6	170	srr	4.29583
dst_a3	6	170	precisionbits	3.56546
CLDICE	6	170	min_original	0
CLDICE	6	170	max_original	7.20326e-05
CLDICE	6	170	mean_original	7.17942e-07
CLDICE	6	170	std_original	1.7575e-06
CLDICE	6	170	min_reconstructed	-6.04372e-07
CLDICE	6	170	max_reconstructed	7.15064e-05
CLDICE	6	170	mean_reconstructed	7.17942e-07
CLDICE	6	170	std_reconstructed	1.75572e-06
CLDICE	6	170	max_error	0.0390035
CLDICE	6	170	rms_error	0.00110064
CLDICE	6	170	correlation	0.998982
CLDICE	6	170	srr	4.47039
CLDICE	6	170	precisionbits	3.68025
IWC	6	170	min_original	0
IWC	6	170	max_original	4.12265e-05
IWC	6	170	mean_original	7.71055e-07
IWC	6	170	std_original	2.23987e-06
IWC	6	170	min_reconstructed	-1.19089e-06
IWC	6	170	max_reconstructed	4.13623e-05
IWC	6	170	mean_reconstructed	7.71055e-07
IWC	6	170	std_reconstructed	2.23879e-06
IWC	6	170	max_error	0.100573
IWC	6	170	rms_error	0.00168143
IWC	6	170	correlation	0.999521
IWC	6	170	srr	5.01401
IWC	6	170	precisionbits	2.31369
CLDLIQ	6	170	min_original	4.23516e-22
CLDLIQ	6	170	max_original	0.00016955
CLDLIQ	6	170	mean_original	3.0711e-06
CLDLIQ	6	170	std_original	7.7193e-06
CLDLIQ	6	170	min_reconstructed	-3.93962e-06
CLDLIQ	6	170	max_reconstructed	0.000166892
CLDLIQ	6	170	mean_reconstructed	3.0711e-06
CLDLIQ	6	170	std_reconstructed	7.71184e-06
CLDLIQ	6	170	max_error	0.069464
CLDLIQ	6	170	rms_error	0.00200128
CLDLIQ	6	170	correlation	0.999033
CLDLIQ	6	170	srr	4.50776
CLDLIQ	6	170	precisionbits	2.84759
DCQ	6	170	min_original	-1.92217e-07
DCQ	6	170	max_original	4.15146e-08
DCQ	6	170	mean_original	-3.7514e-09
DCQ	6	170	std_original	1.08604e-08
DCQ	6	170	min_reconstructed	-1.90971e-07
DCQ	6	170	max_reconstructed	4.00642e-08
DCQ	6	170	mean_reconstructed	-3.7514e-09
DCQ	6	170	std_reconstructed	1.08526e-08
DCQ	6	170	max_error	0.0451747
DCQ	6	170	rms_error	0.00175691
DCQ	6	170	correlation	0.999285
DCQ	6	170	srr	4.72504
DCQ	6	170	precisionbits	3.46834
T	6	170	min_original	189.082
T	6	170	max_original	303.072
T	6	170	mean_original	242.867
T	6	170	std_original	32.7865
T	6	170	min_reconstructed	188.89
T	6	170	max_reconstructed	302.927
T	6	170	mean_reconstructed	242.867
T	6	170	std_reconstructed	32.7864
T	6	170	max_error	0.0489156
T	6	170	rms_error	0.000847276
T	6	170	correlation	0.999996
T	6	170	srr	8.40715
T	6	170	precisionbits	3.35356
CMFDQ	6	170	min_original	-1.88457e-07
CMFDQ	6	170	max_original	3.40484e-08
CMFDQ	6	170	mean_original	-3.21044e-09
CMFDQ	6	170	std_original	1.04241e-08
CMFDQ	6	170	min_reconstructed	-1.80078e-07
CMFDQ	6	170	max_reconstructed	3.3195e-08
CMFDQ	6	170	mean_reconstructed	-3.21044e-09
CMFDQ	6	170	std_reconstructed	1.04196e-08
CMFDQ	6	170	max_error	0.0452825
CMFDQ	6	170	rms_error	0.00137303
CMFDQ	6	170	correlation	0.99957
CMFDQ	6	170	srr	5.09258
CMFDQ	6	170	precisionbits	3.4649
pom_a1	6	170	min_original	1.37156e-14
pom_a1	6	170	max_original	2.42032e-08
pom_a1	6	170	mean_original	1.16573e-10
pom_a1	6	170	std_original	4.27212e-10
pom_a1	6	170	min_reconstructed	-2.7379e-10
pom_a1	6	170	max_reconstructed	2.35451e-08
pom_a1	6	170	mean_reconstructed	1.16573e-10
pom_a1	6	170	std_reconstructed	4.26535e-10
