VARIABLE	K	M	STATISTIC	VALUE
VQ	3	80	std_original	0.0100806
VQ	3	80	min_reconstructed	-0.092088
VQ	3	80	max_reconstructed	0.107227
VQ	3	80	mean_reconstructed	0.000428235
VQ	3	80	std_reconstructed	0.0100806
VQ	3	80	max_error	5.11947e-06
VQ	3	80	rms_error	1.00715e-07
VQ	3	80	correlation	1
VQ	3	80	srr	18.9383
VQ	3	80	precisionbits	16.5756
UU	3	80	min_original	0.726122
UU	3	80	max_original	5151.92
UU	3	80	mean_original	336.572
UU	3	80	std_original	465.964
UU	3	80	min_reconstructed	0.725216
UU	3	80	max_reconstructed	5151.92
UU	3	80	mean_reconstructed	336.572
UU	3	80	std_reconstructed	465.964
UU	3	80	max_error	1.72814e-05
UU	3	80	rms_error	2.08642e-07
UU	3	80	correlation	1
UU	3	80	srr	18.727
UU	3	80	precisionbits	14.8204
WTKE	3	80	min_original	0.2
WTKE	3	80	max_original	1.30369
WTKE	3	80	mean_original	0.245025
WTKE	3	80	std_original	0.0820812
WTKE	3	80	min_reconstructed	0.199991
WTKE	3	80	max_reconstructed	1.30369
WTKE	3	80	mean_reconstructed	0.245025
WTKE	3	80	std_reconstructed	0.0820812
WTKE	3	80	max_error	2.73956e-05
WTKE	3	80	rms_error	3.06101e-07
WTKE	3	80	correlation	1
WTKE	3	80	srr	17.8956
WTKE	3	80	precisionbits	14.1557
num_a2	3	80	min_original	1.51736e+06
num_a2	3	80	max_original	7.84934e+09
num_a2	3	80	mean_original	1.62863e+08
num_a2	3	80	std_original	1.61637e+08
num_a2	3	80	min_reconstructed	1.51182e+06
num_a2	3	80	max_reconstructed	7.84933e+09
num_a2	3	80	mean_reconstructed	1.62863e+08
num_a2	3	80	std_reconstructed	1.61637e+08
num_a2	3	80	max_error	0.000152859
num_a2	3	80	rms_error	2.01111e-06
num_a2	3	80	correlation	1
num_a2	3	80	srr	13.3221
num_a2	3	80	precisionbits	11.6755
num_a3	3	80	min_original	1.8269e-05
num_a3	3	80	max_original	7.57759e+07
num_a3	3	80	mean_original	454517
num_a3	3	80	std_original	1.37612e+06
num_a3	3	80	min_reconstructed	-54654.8
num_a3	3	80	max_reconstructed	7.57545e+07
num_a3	3	80	mean_reconstructed	454517
num_a3	3	80	std_reconstructed	1.37606e+06
num_a3	3	80	max_error	0.00540409
num_a3	3	80	rms_error	0.000167572
num_a3	3	80	correlation	0.999957
num_a3	3	80	srr	6.75987
num_a3	3	80	precisionbits	6.53173
num_a1	3	80	min_original	802563
num_a1	3	80	max_original	1.27248e+10
num_a1	3	80	mean_original	9.29036e+07
num_a1	3	80	std_original	2.23938e+08
num_a1	3	80	min_reconstructed	826460
num_a1	3	80	max_reconstructed	1.27248e+10
num_a1	3	80	mean_reconstructed	9.29036e+07
num_a1	3	80	std_reconstructed	2.23938e+08
num_a1	3	80	max_error	0.000192907
num_a1	3	80	rms_error	5.63751e-06
num_a1	3	80	correlation	1
num_a1	3	80	srr	11.6082
num_a1	3	80	precisionbits	11.3398
ANSNOW	3	80	min_original	0
ANSNOW	3	80	max_original	255200
ANSNOW	3	80	mean_original	1353.14
ANSNOW	3	80	std_original	4425.36
ANSNOW	3	80	min_reconstructed	-799.332
ANSNOW	3	80	max_reconstructed	255200
ANSNOW	3	80	mean_reconstructed	1353.14
ANSNOW	3	80	std_reconstructed	4425.28
ANSNOW	3	80	max_error	0.00918744
ANSNOW	3	80	rms_error	0.000101654
ANSNOW	3	80	correlation	0.999983
ANSNOW	3	80	srr	7.41435
ANSNOW	3	80	precisionbits	5.76612
FREQI	3	80	min_original	0
FREQI	3	80	max_original	0.88516
FREQI	3	80	mean_original	0.0555143
FREQI	3	80	std_original	0.0945655
FREQI	3	80	min_reconstructed	-0.000893735
FREQI	3	80	max_reconstructed	0.88516
FREQI	3	80	mean_reconstructed	0.0555143
FREQI	3	80	std_reconstructed	0.0945655
FREQI	3	80	max_error	0.00220749
FREQI	3	80	rms_error	2.64482e-05
FREQI	3	80	correlation	1
FREQI	3	80	srr	11.9799
FREQI	3	80	precisionbits	7.82338
TOT_CLD_VISTAU	3	80	min_original	0
TOT_CLD_VISTAU	3	80	max_original	19.4941
TOT_CLD_VISTAU	3	80	mean_original	0.306793
TOT_CLD_VISTAU	3	80	std_original	0.702205
TOT_CLD_VISTAU	3	80	min_reconstructed	-0.000287886
TOT_CLD_VISTAU	3	80	max_reconstructed	19.494
TOT_CLD_VISTAU	3	80	mean_reconstructed	0.306793
TOT_CLD_VISTAU	3	80	std_reconstructed	0.702205
TOT_CLD_VISTAU	3	80	max_error	4.88271e-05
TOT_CLD_VISTAU	3	80	rms_error	1.05084e-06
TOT_CLD_VISTAU	3	80	correlation	1
TOT_CLD_VISTAU	3	80	srr	15.065
TOT_CLD_VISTAU	3	80	precisionbits	13.322
ABSORB	3	80	min_original	9.67492e-13
ABSORB	3	80	max_original	0.000438466
ABSORB	3	80	mean_original	9.29679e-07
ABSORB	3	80	std_original	4.72151e-06
ABSORB	3	80	min_reconstructed	-5.18858e-07
ABSORB	3	80	max_reconstructed	0.000432677
ABSORB	3	80	mean_reconstructed	9.29679e-07
ABSORB	3	80	std_reconstructed	4.72102e-06
ABSORB	3	80	max_error	0.0132012
ABSORB	3	80	rms_error	0.000155943
ABSORB	3	80	correlation	0.999895
ABSORB	3	80	srr	6.10963
ABSORB	3	80	precisionbits	5.24319
dgnd_a02	3	80	min_original	1.98504e-08
dgnd_a02	3	80	max_original	5.24956e-08
dgnd_a02	3	80	mean_original	3.46611e-08
dgnd_a02	3	80	std_original	4.91539e-09
dgnd_a02	3	80	min_reconstructed	1.98504e-08
dgnd_a02	3	80	max_reconstructed	5.24956e-08
dgnd_a02	3	80	mean_reconstructed	3.46611e-08
dgnd_a02	3	80	std_reconstructed	4.91539e-09
dgnd_a02	3	80	max_error	3.81806e-05
dgnd_a02	3	80	rms_error	4.69483e-07
dgnd_a02	3	80	correlation	1
dgnd_a02	3	80	srr	18.2927
dgnd_a02	3	80	precisionbits	13.6768
VD01	3	80	min_original	-1.67312e-07
VD01	3	80	max_original	2.01814e-07
VD01	3	80	mean_original	4.65942e-09
VD01	3	80	std_original	1.33945e-08
VD01	3	80	min_reconstructed	-1.67312e-07
VD01	3	80	max_reconstructed	2.01813e-07
VD01	3	80	mean_reconstructed	4.65942e-09
VD01	3	80	std_reconstructed	1.33945e-08
VD01	3	80	max_error	5.15518e-05
VD01	3	80	rms_error	6.34511e-07
VD01	3	80	correlation	1
VD01	3	80	srr	15.8035
VD01	3	80	precisionbits	13.2436
TOT_ICLD_VISTAU	3	80	min_original	0
TOT_ICLD_VISTAU	3	80	max_original	67.5472
TOT_ICLD_VISTAU	3	80	mean_original	1.36954
TOT_ICLD_VISTAU	3	80	std_original	2.7199
TOT_ICLD_VISTAU	3	80	min_reconstructed	-0.000471923
TOT_ICLD_VISTAU	3	80	max_reconstructed	67.5472
TOT_ICLD_VISTAU	3	80	mean_reconstructed	1.36954
TOT_ICLD_VISTAU	3	80	std_reconstructed	2.7199
TOT_ICLD_VISTAU	3	80	max_error	4.61788e-05
TOT_ICLD_VISTAU	3	80	rms_error	6.17608e-07
TOT_ICLD_VISTAU	3	80	correlation	1
TOT_ICLD_VISTAU	3	80	srr	15.993
TOT_ICLD_VISTAU	3	80	precisionbits	13.4024
dgnd_a01	3	80	min_original	4.92289e-08
dgnd_a01	3	80	max_original	3.64792e-07
dgnd_a01	3	80	mean_original	1.35156e-07
dgnd_a01	3	80	std_original	3.44591e-08
dgnd_a01	3	80	min_reconstructed	4.92292e-08
dgnd_a01	3	80	max_reconstructed	3.64796e-07
dgnd_a01	3	80	mean_reconstructed	1.35156e-07
dgnd_a01	3	80	std_reconstructed	3.44591e-08
dgnd_a01	3	80	max_error	2.99772e-05
dgnd_a01	3	80	rms_error	6.07031e-07
dgnd_a01	3	80	correlation	1
dgnd_a01	3	80	srr	17.4569
dgnd_a01	3	80	precisionbits	14.0258
soa_a2	3	80	min_original	6.38432e-21
soa_a2	3	80	max_original	5.94177e-11
soa_a2	3	80	mean_original	1.80749e-12
soa_a2	3	80	std_original	1.70821e-12
soa_a2	3	80	min_reconstructed	-3.61735e-17
soa_a2	3	80	max_reconstructed	5.94177e-11
soa_a2	3	80	mean_reconstructed	1.80749e-12
soa_a2	3	80	std_reconstructed	1.70821e-12
soa_a2	3	80	max_error	3.18586e-05
soa_a2	3	80	rms_error	5.29431e-07
soa_a2	3	80	correlation	1
soa_a2	3	80	srr	15.7287
soa_a2	3	80	precisionbits	13.938
soa_a1	3	80	min_original	7.33149e-15
soa_a1	3	80	max_original	1.71704e-08
soa_a1	3	80	mean_original	2.09364e-10
soa_a1	3	80	std_original	5.82626e-10
soa_a1	3	80	min_reconstructed	-5.49434e-13
soa_a1	3	80	max_reconstructed	1.71704e-08
soa_a1	3	80	mean_reconstructed	2.09364e-10
soa_a1	3	80	std_reconstructed	5.82626e-10
soa_a1	3	80	max_error	0.000233332
soa_a1	3	80	rms_error	2.89225e-06
soa_a1	3	80	correlation	1
soa_a1	3	80	srr	13.5182
soa_a1	3	80	precisionbits	11.0653
AREL	3	80	min_original	0
AREL	3	80	max_original	9.03571
AREL	3	80	mean_original	0.44885
AREL	3	80	std_original	0.997112
AREL	3	80	min_reconstructed	-0.000584787
AREL	3	80	max_reconstructed	9.03572
AREL	3	80	mean_reconstructed	0.44885
AREL	3	80	std_reconstructed	0.997112
AREL	3	80	max_error	0.000115673
AREL	3	80	rms_error	1.58159e-06
AREL	3	80	correlation	1
AREL	3	80	srr	16.0915
AREL	3	80	precisionbits	12.0777
AREI	3	80	min_original	0
AREI	3	80	max_original	62.891
AREI	3	80	mean_original	4.31814
AREI	3	80	std_original	7.50973
AREI	3	80	min_reconstructed	-0.0209055
AREI	3	80	max_reconstructed	62.891
AREI	3	80	mean_reconstructed	4.31814
AREI	3	80	std_reconstructed	7.50973
AREI	3	80	max_error	0.000971252
AREI	3	80	rms_error	1.33753e-05
AREI	3	80	correlation	1
AREI	3	80	srr	13.1241
AREI	3	80	precisionbits	9.00787
OMEGA	3	80	min_original	-1.00316
OMEGA	3	80	max_original	0.828433
OMEGA	3	80	mean_original	-0.000671521
OMEGA	3	80	std_original	0.0285833
OMEGA	3	80	min_reconstructed	-1.00295
OMEGA	3	80	max_reconstructed	0.82843
OMEGA	3	80	mean_reconstructed	-0.000671521
OMEGA	3	80	std_reconstructed	0.0285823
OMEGA	3	80	max_error	0.0124508
OMEGA	3	80	rms_error	0.000131278
OMEGA	3	80	correlation	0.999965
OMEGA	3	80	srr	6.89331
OMEGA	3	80	precisionbits	5.32762
RELHUM	3	80	min_original	0.0059569
RELHUM	3	80	max_original	130.875
RELHUM	3	80	mean_original	47.3473
RELHUM	3	80	std_original	31.957
RELHUM	3	80	min_reconstructed	0.00594992
RELHUM	3	80	max_reconstructed	130.875
RELHUM	3	80	mean_reconstructed	47.3473
RELHUM	3	80	std_reconstructed	31.957
RELHUM	3	80	max_error	7.61062e-06
RELHUM	3	80	rms_error	1.83794e-07
RELHUM	3	80	correlation	1
RELHUM	3	80	srr	20.3443
RELHUM	3	80	precisionbits	16.0036
bc_a1	3	80	min_original	1.73846e-15
bc_a1	3	80	max_original	2.77532e-09
bc_a1	3	80	mean_original	1.73599e-11
bc_a1	3	80	std_original	6.13829e-11
bc_a1	3	80	min_reconstructed	-3.29058e-13
bc_a1	3	80	max_reconstructed	2.77452e-09
bc_a1	3	80	mean_reconstructed	1.73599e-11
bc_a1	3	80	std_reconstructed	6.13829e-11
bc_a1	3	80	max_error	0.000966556
bc_a1	3	80	rms_error	1.28413e-05
bc_a1	3	80	correlation	1
bc_a1	3	80	srr	10.7502
bc_a1	3	80	precisionbits	9.01486
FICE	3	80	min_original	2.77556e-17
FICE	3	80	max_original	0.999715
FICE	3	80	mean_original	0.24578
FICE	3	80	std_original	0.29576
FICE	3	80	min_reconstructed	-1.07316e-05
FICE	3	80	max_reconstructed	0.999715
FICE	3	80	mean_reconstructed	0.24578
FICE	3	80	std_reconstructed	0.29576
FICE	3	80	max_error	2.72269e-05
FICE	3	80	rms_error	3.07161e-07
FICE	3	80	correlation	1
FICE	3	80	srr	19.4561
FICE	3	80	precisionbits	14.1646
AWNC	3	80	min_original	0
AWNC	3	80	max_original	2.39333e+08
AWNC	3	80	mean_original	4.48514e+06
AWNC	3	80	std_original	1.18331e+07
AWNC	3	80	min_reconstructed	-27957
AWNC	3	80	max_reconstructed	2.39333e+08
AWNC	3	80	mean_reconstructed	4.48514e+06
AWNC	3	80	std_reconstructed	1.18331e+07
AWNC	3	80	max_error	0.00021146
AWNC	3	80	rms_error	2.26319e-06
AWNC	3	80	correlation	1
AWNC	3	80	srr	14.4151
AWNC	3	80	precisionbits	11.2073
DTCOND	3	80	min_original	-0.000169804
DTCOND	3	80	max_original	0.000340467
DTCOND	3	80	mean_original	4.87043e-06
DTCOND	3	80	std_original	1.46683e-05
DTCOND	3	80	min_reconstructed	-0.000169804
DTCOND	3	80	max_reconstructed	0.000340469
DTCOND	3	80	mean_reconstructed	4.87043e-06
DTCOND	3	80	std_reconstructed	1.46683e-05
DTCOND	3	80	max_error	4.43862e-05
DTCOND	3	80	rms_error	8.48763e-07
DTCOND	3	80	correlation	1
DTCOND	3	80	srr	15.0477
DTCOND	3	80	precisionbits	13.4595
V	3	80	min_original	-21.459
V	3	80	max_original	23.0733
V	3	80	mean_original	0.0107813
V	3	80	std_original	2.24094
V	3	80	min_reconstructed	-21.459
V	3	80	max_reconstructed	23.0733
V	3	80	mean_reconstructed	0.0107813
V	3	80	std_reconstructed	2.24094
V	3	80	max_error	4.98323e-05
V	3	80	rms_error	5.73757e-07
V	3	80	correlation	1
V	3	80	srr	16.4203
V	3	80	precisionbits	13.2926
CONCLD	3	80	min_original	0
CONCLD	3	80	max_original	0.234965
CONCLD	3	80	mean_original	0.0175247
CONCLD	3	80	std_original	0.0298164
CONCLD	3	80	min_reconstructed	-1.35585e-05
CONCLD	3	80	max_reconstructed	0.234965
CONCLD	3	80	mean_reconstructed	0.0175247
CONCLD	3	80	std_reconstructed	0.0298164
CONCLD	3	80	max_error	8.10766e-05
CONCLD	3	80	rms_error	8.83436e-07
CONCLD	3	80	correlation	1
CONCLD	3	80	srr	17.1246
CONCLD	3	80	precisionbits	12.5904
AWNI	3	80	min_original	0
AWNI	3	80	max_original	260675
AWNI	3	80	mean_original	3431.19
AWNI	3	80	std_original	8970.07
AWNI	3	80	min_reconstructed	-888.086
AWNI	3	80	max_reconstructed	260675
AWNI	3	80	mean_reconstructed	3431.19
AWNI	3	80	std_reconstructed	8970.04
AWNI	3	80	max_error	0.0107037
AWNI	3	80	rms_error	9.84963e-05
AWNI	3	80	correlation	0.999996
AWNI	3	80	srr	8.44858
AWNI	3	80	precisionbits	5.54575
CMFDQR	3	80	min_original	0
CMFDQR	3	80	max_original	3.54263e-08
CMFDQR	3	80	mean_original	3.44481e-10
CMFDQR	3	80	std_original	1.46611e-09
CMFDQR	3	80	min_reconstructed	-1.02203e-12
CMFDQR	3	80	max_reconstructed	3.54262e-08
CMFDQR	3	80	mean_reconstructed	3.44481e-10
CMFDQR	3	80	std_reconstructed	1.46611e-09
CMFDQR	3	80	max_error	5.15371e-05
CMFDQR	3	80	rms_error	6.87536e-07
CMFDQR	3	80	correlation	1
CMFDQR	3	80	srr	15.8775
CMFDQR	3	80	precisionbits	13.244
NUMLIQ	3	80	min_original	0
NUMLIQ	3	80	max_original	1.10291e+08
NUMLIQ	3	80	mean_original	1.52682e+06
NUMLIQ	3	80	std_original	4.06015e+06
NUMLIQ	3	80	min_reconstructed	-3882.04
NUMLIQ	3	80	max_reconstructed	1.10291e+08
NUMLIQ	3	80	mean_reconstructed	1.52682e+06
NUMLIQ	3	80	std_reconstructed	4.06015e+06
NUMLIQ	3	80	max_error	0.000102938
NUMLIQ	3	80	rms_error	1.22088e-06
NUMLIQ	3	80	correlation	1
NUMLIQ	3	80	srr	14.88
NUMLIQ	3	80	precisionbits	12.2459
ICWMR	3	80	min_original	0
ICWMR	3	80	max_original	0.000449792
ICWMR	3	80	mean_original	1.52678e-05
ICWMR	3	80	std_original	3.66208e-05
ICWMR	3	80	min_reconstructed	-2.40773e-08
ICWMR	3	80	max_reconstructed	0.000449792
ICWMR	3	80	mean_reconstructed	1.52678e-05
ICWMR	3	80	std_reconstructed	3.66208e-05
ICWMR	3	80	max_error	0.000150624
ICWMR	3	80	rms_error	1.67576e-06
ICWMR	3	80	correlation	1
ICWMR	3	80	srr	15.5679
ICWMR	3	80	precisionbits	11.6968
H2SO4	3	80	min_original	1.81269e-17
H2SO4	3	80	max_original	9.24223e-12
H2SO4	3	80	mean_original	1.32776e-13
H2SO4	3	80	std_original	2.39386e-13
H2SO4	3	80	min_reconstructed	8.1309e-18
H2SO4	3	80	max_reconstructed	9.24221e-12
H2SO4	3	80	mean_reconstructed	1.32776e-13
H2SO4	3	80	std_reconstructed	2.39386e-13
H2SO4	3	80	max_error	3.08445e-05
H2SO4	3	80	rms_error	4.64157e-07
H2SO4	3	80	correlation	1
H2SO4	3	80	srr	15.768
H2SO4	3	80	precisionbits	13.9846
LCLOUD	3	80	min_original	0
LCLOUD	3	80	max_original	0.594302
LCLOUD	3	80	mean_original	0.0419948
LCLOUD	3	80	std_original	0.0731716
LCLOUD	3	80	min_reconstructed	-9.2055e-06
LCLOUD	3	80	max_reconstructed	0.594302
LCLOUD	3	80	mean_reconstructed	0.0419948
LCLOUD	3	80	std_reconstructed	0.0731716
LCLOUD	3	80	max_error	0.000159557
LCLOUD	3	80	rms_error	1.87075e-06
LCLOUD	3	80	correlation	1
LCLOUD	3	80	srr	16.0054
LCLOUD	3	80	precisionbits	11.6136
ncl_a3	3	80	min_original	1.98896e-21
ncl_a3	3	80	max_original	4.03007e-08
ncl_a3	3	80	mean_original	2.65457e-09
ncl_a3	3	80	std_original	5.98545e-09
ncl_a3	3	80	min_reconstructed	-6.53562e-14
ncl_a3	3	80	max_reconstructed	4.03008e-08
ncl_a3	3	80	mean_reconstructed	2.65457e-09
ncl_a3	3	80	std_reconstructed	5.98545e-09
ncl_a3	3	80	max_error	0.000131078
ncl_a3	3	80	rms_error	1.72749e-06
ncl_a3	3	80	correlation	1
ncl_a3	3	80	srr	16.3916
ncl_a3	3	80	precisionbits	11.8973
ncl_a2	3	80	min_original	1.87074e-17
ncl_a2	3	80	max_original	1.61144e-11
ncl_a2	3	80	mean_original	4.98638e-13
ncl_a2	3	80	std_original	1.41688e-12
ncl_a2	3	80	min_reconstructed	5.7914e-18
ncl_a2	3	80	max_reconstructed	1.61144e-11
ncl_a2	3	80	mean_reconstructed	4.98638e-13
ncl_a2	3	80	std_reconstructed	1.41688e-12
ncl_a2	3	80	max_error	0.000109928
ncl_a2	3	80	rms_error	1.30392e-06
ncl_a2	3	80	correlation	1
ncl_a2	3	80	srr	16.0412
ncl_a2	3	80	precisionbits	12.1512
ncl_a1	3	80	min_original	1.72758e-14
ncl_a1	3	80	max_original	3.30491e-09
ncl_a1	3	80	mean_original	1.95335e-10
ncl_a1	3	80	std_original	3.79219e-10
ncl_a1	3	80	min_reconstructed	2.95788e-14
ncl_a1	3	80	max_reconstructed	3.30516e-09
ncl_a1	3	80	mean_reconstructed	1.95335e-10
ncl_a1	3	80	std_reconstructed	3.79219e-10
ncl_a1	3	80	max_error	0.000239739
ncl_a1	3	80	rms_error	6.741e-06
ncl_a1	3	80	correlation	1
ncl_a1	3	80	srr	14.0551
ncl_a1	3	80	precisionbits	11.0262
ICLDIWP	3	80	min_original	0
ICLDIWP	3	80	max_original	0.0950541
ICLDIWP	3	80	mean_original	0.00110906
ICLDIWP	3	80	std_original	0.00350802
ICLDIWP	3	80	min_reconstructed	-6.95241e-05
ICLDIWP	3	80	max_reconstructed	0.0950541
ICLDIWP	3	80	mean_reconstructed	0.00110906
ICLDIWP	3	80	std_reconstructed	0.00350802
ICLDIWP	3	80	max_error	0.00133461
ICLDIWP	3	80	rms_error	1.38814e-05
ICLDIWP	3	80	correlation	1
ICLDIWP	3	80	srr	11.3765
ICLDIWP	3	80	precisionbits	8.54936
SL	3	80	min_original	239513
SL	3	80	max_original	608619
SL	3	80	mean_original	354188
SL	3	80	std_original	78818
SL	3	80	min_reconstructed	239516
SL	3	80	max_reconstructed	608619
SL	3	80	mean_reconstructed	354188
SL	3	80	std_reconstructed	78818
SL	3	80	max_error	0.000106309
SL	3	80	rms_error	4.20396e-06
SL	3	80	correlation	1
SL	3	80	srr	15.6324
SL	3	80	precisionbits	12.1994
ICLDTWP	3	80	min_original	8.67362e-19
ICLDTWP	3	80	max_original	0.207316
ICLDTWP	3	80	mean_original	0.00628382
ICLDTWP	3	80	std_original	0.0135679
ICLDTWP	3	80	min_reconstructed	-2.12809e-06
ICLDTWP	3	80	max_reconstructed	0.207316
ICLDTWP	3	80	mean_reconstructed	0.00628382
ICLDTWP	3	80	std_reconstructed	0.0135679
ICLDTWP	3	80	max_error	5.87975e-05
ICLDTWP	3	80	rms_error	1.00006e-06
ICLDTWP	3	80	correlation	1
ICLDTWP	3	80	srr	15.9983
ICLDTWP	3	80	precisionbits	13.0539
so4_a1	3	80	min_original	1.05459e-13
so4_a1	3	80	max_original	7.74072e-09
so4_a1	3	80	mean_original	2.88004e-10
so4_a1	3	80	std_original	5.39813e-10
so4_a1	3	80	min_reconstructed	9.88706e-14
so4_a1	3	80	max_reconstructed	7.74072e-09
so4_a1	3	80	mean_reconstructed	2.88004e-10
so4_a1	3	80	std_reconstructed	5.39813e-10
so4_a1	3	80	max_error	5.02887e-05
so4_a1	3	80	rms_error	1.04828e-06
so4_a1	3	80	correlation	1
so4_a1	3	80	srr	16.0216
so4_a1	3	80	precisionbits	13.2794
so4_a2	3	80	min_original	3.03918e-14
so4_a2	3	80	max_original	6.92143e-10
so4_a2	3	80	mean_original	8.88842e-12
so4_a2	3	80	std_original	8.45485e-12
so4_a2	3	80	min_reconstructed	3.00391e-14
so4_a2	3	80	max_reconstructed	6.92137e-10
so4_a2	3	80	mean_reconstructed	8.88842e-12
so4_a2	3	80	std_reconstructed	8.45485e-12
so4_a2	3	80	max_error	6.7735e-05
so4_a2	3	80	rms_error	1.39681e-06
so4_a2	3	80	correlation	1
so4_a2	3	80	srr	13.0944
so4_a2	3	80	precisionbits	12.8497
so4_a3	3	80	min_original	1.39714e-18
so4_a3	3	80	max_original	6.22364e-10
so4_a3	3	80	mean_original	6.56969e-12
so4_a3	3	80	std_original	2.5158e-11
so4_a3	3	80	min_reconstructed	-5.23979e-16
so4_a3	3	80	max_reconstructed	6.22364e-10
so4_a3	3	80	mean_reconstructed	6.56969e-12
so4_a3	3	80	std_reconstructed	2.5158e-11
so4_a3	3	80	max_error	0.000646133
so4_a3	3	80	rms_error	4.98993e-06
so4_a3	3	80	correlation	1
so4_a3	3	80	srr	12.9839
so4_a3	3	80	precisionbits	9.59588
QRL	3	80	min_original	-9.41281e-05
QRL	3	80	max_original	2.64461e-05
QRL	3	80	mean_original	-1.72717e-05
QRL	3	80	std_original	1.18491e-05
QRL	3	80	min_reconstructed	-9.41281e-05
QRL	3	80	max_reconstructed	2.64461e-05
QRL	3	80	mean_reconstructed	-1.72717e-05
QRL	3	80	std_reconstructed	1.18491e-05
QRL	3	80	max_error	8.12876e-06
QRL	3	80	rms_error	9.14822e-08
QRL	3	80	correlation	1
QRL	3	80	srr	20.0373
QRL	3	80	precisionbits	15.9085
QRS	3	80	min_original	1.30266e-06
QRS	3	80	max_original	8.68339e-05
QRS	3	80	mean_original	9.59774e-06
QRS	3	80	std_original	9.92573e-06
QRS	3	80	min_reconstructed	1.30241e-06
QRS	3	80	max_reconstructed	8.68331e-05
QRS	3	80	mean_reconstructed	9.59774e-06
QRS	3	80	std_reconstructed	9.92573e-06
QRS	3	80	max_error	5.90858e-05
QRS	3	80	rms_error	8.43449e-07
QRS	3	80	correlation	1
QRS	3	80	srr	17.0702
QRS	3	80	precisionbits	13.0468
OMEGAT	3	80	min_original	-273.641
OMEGAT	3	80	max_original	201.497
OMEGAT	3	80	mean_original	-0.241871
OMEGAT	3	80	std_original	7.57238
OMEGAT	3	80	min_reconstructed	-273.695
OMEGAT	3	80	max_reconstructed	201.497
OMEGAT	3	80	mean_reconstructed	-0.241871
OMEGAT	3	80	std_reconstructed	7.57211
OMEGAT	3	80	max_error	0.0128239
OMEGAT	3	80	rms_error	0.000135201
OMEGAT	3	80	correlation	0.999964
OMEGAT	3	80	srr	6.88116
OMEGAT	3	80	precisionbits	5.28502
EXTINCT	3	80	min_original	1.05884e-11
EXTINCT	3	80	max_original	0.00257961
EXTINCT	3	80	mean_original	1.90591e-05
EXTINCT	3	80	std_original	4.32942e-05
EXTINCT	3	80	min_reconstructed	-1.59748e-06
EXTINCT	3	80	max_reconstructed	0.00261239
EXTINCT	3	80	mean_reconstructed	1.90591e-05
EXTINCT	3	80	std_reconstructed	4.32925e-05
EXTINCT	3	80	max_error	0.0127069
EXTINCT	3	80	rms_error	0.000146196
EXTINCT	3	80	correlation	0.999962
EXTINCT	3	80	srr	6.84297
EXTINCT	3	80	precisionbits	5.29825
CLOUD	3	80	min_original	1.38778e-17
CLOUD	3	80	max_original	0.895483
CLOUD	3	80	mean_original	0.112791
CLOUD	3	80	std_original	0.124784
CLOUD	3	80	min_reconstructed	-2.96635e-05
CLOUD	3	80	max_reconstructed	0.895483
CLOUD	3	80	mean_reconstructed	0.112791
CLOUD	3	80	std_reconstructed	0.124784
CLOUD	3	80	max_error	0.000592316
CLOUD	3	80	rms_error	7.23628e-06
CLOUD	3	80	correlation	1
CLOUD	3	80	srr	14.233
CLOUD	3	80	precisionbits	9.72134
FREQR	3	80	min_original	0
FREQR	3	80	max_original	0.968037
FREQR	3	80	mean_original	0.0644614
FREQR	3	80	std_original	0.119078
FREQR	3	80	min_reconstructed	-6.46688e-05
FREQR	3	80	max_reconstructed	0.968037
FREQR	3	80	mean_reconstructed	0.0644614
FREQR	3	80	std_reconstructed	0.119078
FREQR	3	80	max_error	6.68041e-05
FREQR	3	80	rms_error	7.68738e-07
FREQR	3	80	correlation	1
FREQR	3	80	srr	17.2832
FREQR	3	80	precisionbits	12.8697
SO2	3	80	min_original	3.78173e-17
SO2	3	80	max_original	2.89686e-08
SO2	3	80	mean_original	1.48396e-10
SO2	3	80	std_original	6.63667e-10
SO2	3	80	min_reconstructed	-2.87297e-14
SO2	3	80	max_reconstructed	2.89686e-08
SO2	3	80	mean_reconstructed	1.48396e-10
SO2	3	80	std_reconstructed	6.63667e-10
SO2	3	80	max_error	3.91221e-05
SO2	3	80	rms_error	8.78598e-07
SO2	3	80	correlation	1
SO2	3	80	srr	14.6704
SO2	3	80	precisionbits	13.6417
VT	3	80	min_original	-4583.83
VT	3	80	max_original	5018.16
VT	3	80	mean_original	3.6991
VT	3	80	std_original	524.52
VT	3	80	min_reconstructed	-4583.83
VT	3	80	max_reconstructed	5018.16
VT	3	80	mean_reconstructed	3.6991
VT	3	80	std_reconstructed	524.52
VT	3	80	max_error	5.19326e-05
VT	3	80	rms_error	5.86931e-07
VT	3	80	correlation	1
VT	3	80	srr	16.5061
VT	3	80	precisionbits	13.233
VU	3	80	min_original	-928.716
VU	3	80	max_original	931.203
VU	3	80	mean_original	-0.499133
VU	3	80	std_original	67.8689
VU	3	80	min_reconstructed	-928.716
VU	3	80	max_reconstructed	931.203
VU	3	80	mean_reconstructed	-0.499133
VU	3	80	std_reconstructed	67.8689
VU	3	80	max_error	6.59129e-06
VU	3	80	rms_error	8.39661e-08
VU	3	80	correlation	1
VU	3	80	srr	18.7301
VU	3	80	precisionbits	16.211
VV	3	80	min_original	0.551784
VV	3	80	max_original	1535.09
VV	3	80	mean_original	68.4764
